dhsyear,dhsclust,latnum,longnum,quarter,latitude,longitude,year,quarter_2,maize_uga,maize_usd,LOC_NAME,n,distance,feature_x,feature_y,nearest_x,nearest_y
"2016","47",-0.366113969,31.71842133,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",1.09636405921106,31.71842133,-0.366113969,30.64855,-0.605675
"2016","51",-0.135916753,31.66024259,"2",0.322805,32.574841,"2016","2",902.613333333333,0.272566666666667,Kampala-Central Kampala,"1",1.02318908235473,31.66024259,-0.135916753,32.574841,0.322805
"2016","52",-0.04388572,31.58577767,"2",0.322805,32.574841,"2016","2",902.613333333333,0.272566666666667,Kampala-Central Kampala,"1",1.05484992055022,31.58577767,-0.04388572,32.574841,0.322805
"2016","57",-0.325458698,31.62515807,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",1.01601402465502,31.62515807,-0.325458698,30.64855,-0.605675
"2016","58",-0.415789376,31.47155214,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",0.844623627804982,31.47155214,-0.415789376,30.64855,-0.605675
"2016","61",-0.60595967,31.35205204,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",0.70350209759543,31.35205204,-0.60595967,30.64855,-0.605675
"2016","63",-0.637788869,31.4154226,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",0.767544712191354,31.4154226,-0.637788869,30.64855,-0.605675
"2016","70",0.315229758,32.29669296,"2",0.322805,32.574841,"2016","2",902.613333333333,0.272566666666667,Kampala-Central Kampala,"1",0.278251175104794,32.29669296,0.315229758,32.574841,0.322805
"2016","82",-0.318177293,31.74100156,"2",0.322805,32.574841,"2016","2",902.613333333333,0.272566666666667,Kampala-Central Kampala,"1",1.05173500067225,31.74100156,-0.318177293,32.574841,0.322805
"2016","83",-0.324365548,31.76095654,"2",0.322805,32.574841,"2016","2",902.613333333333,0.272566666666667,Kampala-Central Kampala,"1",1.03982577022697,31.76095654,-0.324365548,32.574841,0.322805
"2016","85",-0.394966991,31.23583113,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",0.623936688062837,31.23583113,-0.394966991,30.64855,-0.605675
"2016","86",0.185811328,32.31597821,"2",0.322805,32.574841,"2016","2",902.613333333333,0.272566666666667,Kampala-Central Kampala,"1",0.292877466211774,32.31597821,0.185811328,32.574841,0.322805
"2016","93",0.362399967,32.65764841,"2",0.322805,32.574841,"2016","2",902.613333333333,0.272566666666667,Kampala-Central Kampala,"1",0.0917868648698676,32.65764841,0.362399967,32.574841,0.322805
"2016","167",0.865620011,33.14976896,"2",0.609167,33.468611,"2016","2",,,Iganga-Kigulu,"1",0.40918014776175,33.14976896,0.865620011,33.468611,0.609167
"2016","170",0.694085848,33.212598,"2",0.609167,33.468611,"2016","2",,,Iganga-Kigulu,"1",0.269729247421648,33.212598,0.694085848,33.468611,0.609167
"2016","184",0.972978869,33.13177437,"2",0.609167,33.468611,"2016","2",,,Iganga-Kigulu,"1",0.495800354311118,33.13177437,0.972978869,33.468611,0.609167
"2016","207",1.099176094,33.88168356,"2",0.609167,33.468611,"2016","2",,,Iganga-Kigulu,"1",0.640888330388104,33.88168356,1.099176094,33.468611,0.609167
"2016","208",1.100420499,33.68632794,"2",0.609167,33.468611,"2016","2",,,Iganga-Kigulu,"1",0.537336641448082,33.68632794,1.100420499,33.468611,0.609167
"2016","252",1.235235629,34.40506803,"2",0.467,34.09,"2016","2",811.11,0.246,Busia-Samia-bugwe,"1",0.83033357465124,34.40506803,1.235235629,34.09,0.467
"2016","294",1.957590594,33.85792755,"2",2.235,32.909722,"2016","2",831.283333333333,0.251066666666667,Lira-Lira Municipality,"1",0.987952298235127,33.85792755,1.957590594,32.909722,2.235
"2016","295",1.942485532,33.74124834,"2",2.235,32.909722,"2016","2",831.283333333333,0.251066666666667,Lira-Lira Municipality,"1",0.881476470532885,33.74124834,1.942485532,32.909722,2.235
"2016","296",2.114421646,33.49146755,"2",2.235,32.909722,"2016","2",831.283333333333,0.251066666666667,Lira-Lira Municipality,"1",0.594110279660395,33.49146755,2.114421646,32.909722,2.235
"2016","349",2.139746801,33.09116784,"2",2.235,32.909722,"2016","2",831.283333333333,0.251066666666667,Lira-Lira Municipality,"1",0.204928682162935,33.09116784,2.139746801,32.909722,2.235
"2016","352",2.285943264,32.99071982,"2",2.235,32.909722,"2016","2",831.283333333333,0.251066666666667,Lira-Lira Municipality,"1",0.0956862737895367,32.99071982,2.285943264,32.909722,2.235
"2016","353",2.296999511,32.93495504,"2",2.235,32.909722,"2016","2",831.283333333333,0.251066666666667,Lira-Lira Municipality,"1",0.0669376252333511,32.93495504,2.296999511,32.909722,2.235
"2016","375",1.969557688,33.07212634,"2",2.235,32.909722,"2016","2",831.283333333333,0.251066666666667,Lira-Lira Municipality,"1",0.311182889392619,33.07212634,1.969557688,32.909722,2.235
"2016","376",2.076122325,33.17277025,"2",2.235,32.909722,"2016","2",831.283333333333,0.251066666666667,Lira-Lira Municipality,"1",0.307305218701972,33.17277025,2.076122325,32.909722,2.235
"2016","377",2.077281372,33.23543256,"2",2.235,32.909722,"2016","2",831.283333333333,0.251066666666667,Lira-Lira Municipality,"1",0.361887461117008,33.23543256,2.077281372,32.909722,2.235
"2016","408",3.126967799,32.27942654,"2",2.766667,32.305556,"2016","2",,,Gulu-Gulu Municipality,"1",0.361247026894243,32.27942654,3.126967799,32.305556,2.766667
"2016","413",2.712136215,32.75140409,"2",2.766667,32.305556,"2016","2",,,Gulu-Gulu Municipality,"1",0.449170486418423,32.75140409,2.712136215,32.305556,2.766667
"2016","423",2.76434858,32.28652874,"2",2.766667,32.305556,"2016","2",,,Gulu-Gulu Municipality,"1",0.0191679861854096,32.28652874,2.76434858,32.305556,2.766667
"2016","432",3.609832212,31.11194627,"2",2.766667,32.305556,"2016","2",,,Gulu-Gulu Municipality,"1",1.46138008823088,31.11194627,3.609832212,32.305556,2.766667
"2016","434",3.398674876,31.14167967,"2",2.766667,32.305556,"2016","2",,,Gulu-Gulu Municipality,"1",1.32440253203485,31.14167967,3.398674876,32.305556,2.766667
"2016","435",3.40329444,31.29717993,"2",2.766667,32.305556,"2016","2",,,Gulu-Gulu Municipality,"1",1.19252538585542,31.29717993,3.40329444,32.305556,2.766667
"2016","477",1.768526864,31.77785634,"2",2.766667,32.305556,"2016","2",,,Gulu-Gulu Municipality,"1",1.12904856505742,31.77785634,1.768526864,32.305556,2.766667
"2016","478",1.787249025,31.80445501,"2",2.766667,32.305556,"2016","2",,,Gulu-Gulu Municipality,"1",1.10016442949774,31.80445501,1.787249025,32.305556,2.766667
"2016","508",1.681773674,31.68651572,"2",2.766667,32.305556,"2016","2",,,Gulu-Gulu Municipality,"1",1.24908142131001,31.68651572,1.681773674,32.305556,2.766667
"2016","529",0.880151614,30.46257601,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",1.49742013203617,30.46257601,0.880151614,30.64855,-0.605675
"2016","530",0.653180414,30.24489645,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",1.32198832891396,30.24489645,0.653180414,30.64855,-0.605675
"2016","534",0.792501803,30.10839283,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",1.49888896878645,30.10839283,0.792501803,30.64855,-0.605675
"2016","535",0.66182619,29.97369155,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",1.43596420365823,29.97369155,0.66182619,30.64855,-0.605675
"2016","536",0.721037084,30.01824083,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",1.4688276289673,30.01824083,0.721037084,30.64855,-0.605675
"2016","557",0.619596558,30.2561303,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",1.28657825715805,30.2561303,0.619596558,30.64855,-0.605675
"2016","595",-1.008593251,30.41271596,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",0.466862732943657,30.41271596,-1.008593251,30.64855,-0.605675
"2016","597",-0.97292365,30.27172597,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",0.526182402320968,30.27172597,-0.97292365,30.64855,-0.605675
"2016","598",-0.967696715,30.13510174,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",0.628242658396077,30.13510174,-0.967696715,30.64855,-0.605675
"2016","613",-0.971006806,29.85939476,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",0.869616766912114,29.85939476,-0.971006806,30.64855,-0.605675
"2016","616",-0.773024234,30.04402821,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",0.627257810397918,30.04402821,-0.773024234,30.64855,-0.605675
"2016","617",-0.441406384,29.79967847,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",0.864619599967001,29.79967847,-0.441406384,30.64855,-0.605675
"2016","648",-1.255098663,29.98660252,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",0.927321713507608,29.98660252,-1.255098663,30.64855,-0.605675
"2016","649",-1.265557222,29.97793986,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",0.940830753527157,29.97793986,-1.265557222,30.64855,-0.605675
"2016","650",-1.183605325,30.12717668,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",0.77835313281468,30.12717668,-1.183605325,30.64855,-0.605675
"2016","659",-0.660090983,31.4251868,"2",-0.605675,30.64855,"2016","2",,,Mbarara-Mbarara Municipality,"1",0.778540826366925,31.4251868,-0.660090983,30.64855,-0.605675
"2016","684",0.480996588,33.41613394,"2",0.609167,33.468611,"2016","2",,,Iganga-Kigulu,"1",0.138497279173612,33.41613394,0.480996588,33.468611,0.609167
"2016","691",0.204769049,33.56988906,"2",0.609167,33.468611,"2016","2",,,Iganga-Kigulu,"1",0.416887212817042,33.56988906,0.204769049,33.468611,0.609167
"2016","695",0.266963375,33.43743994,"2",0.609167,33.468611,"2016","2",,,Iganga-Kigulu,"1",0.343620366021376,33.43743994,0.266963375,33.468611,0.609167
