dhsyear,dhsclust,latnum,longnum,quarter
2016,1,0.320187632,32.56820637,3
2016,2,0.34065335,32.59362712,3
2016,3,0.313103244,32.56655597,3
2016,7,0.379859123,32.56765042,3
2016,8,0.367843107,32.55569873,3
2016,9,0.375812217,32.59099228,3
2016,10,0.354156503,32.5854163,3
2016,11,0.334930303,32.56075386,3
2016,12,0.339935414,32.564596,3
2016,15,0.297321872,32.54393707,3
2016,17,0.329240544,32.55976377,3
2016,19,0.320129902,32.53880421,3
2016,20,0.342636173,32.54457322,3
2016,21,0.317635993,32.54004868,3
2016,24,0.330321739,32.5583797,3
2016,26,0.288825644,32.63096736,3
2016,27,0.256769845,32.63661696,3
2016,28,0.282123717,32.59514931,3
2016,29,0.315483963,32.59139945,3
2016,35,0.296949098,32.58383916,3
2016,37,0.31231408,32.59705082,3
2016,38,0.347769191,32.60488579,3
2016,39,0.370568723,32.60387842,3
2016,46,-0.322854886,31.98673701,3
2016,48,-0.284714262,31.75906552,3
2016,49,-0.194976469,31.81230803,3
2016,53,0.103649319,31.50511064,3
2016,55,-0.110797566,31.43195593,3
2016,56,-0.241244752,31.22403994,3
2016,59,-0.897485719,31.47239782,3
2016,60,-0.898894982,31.2298489,3
2016,62,-0.759788942,31.21766499,3
2016,64,-0.631488215,31.56928125,3
2016,65,0.221878137,31.77036803,3
2016,66,0.281604119,31.60217551,3
2016,68,-0.01144793,32.06855994,3
2016,71,0.439076922,32.32246855,3
2016,72,0.091883933,32.51685644,3
2016,73,0.088866984,32.49791612,3
2016,74,0.275056412,32.45826269,3
2016,75,0.241731718,32.52413414,3
2016,76,0.249496749,32.44910539,3
2016,77,0.130137237,32.49903805,3
2016,78,0.366038042,32.51662337,3
2016,80,0.443049344,32.61523645,3
2016,81,0.438732952,32.54375596,3
2016,84,-0.234971107,31.48480332,3
2016,87,0.534546359,32.25377072,3
2016,90,0.460038478,32.52823111,3
2016,91,0.370627912,32.68145652,3
2016,92,0.392606256,32.63138358,3
2016,94,0.362703324,32.64860189,3
2016,95,0.251033982,32.55657376,3
2016,96,0.274752659,32.55552785,3
2016,97,0.2833361,32.52820714,3
2016,98,0.240867389,32.58964227,3
2016,99,0.389529412,32.54578846,3
2016,100,0.399447264,32.54765786,3
2016,101,0.357080262,32.54931432,3
2016,102,1.1752467,32.41565364,3
2016,103,1.507980182,32.51046245,3
2016,104,0.726339325,32.43969559,3
2016,105,1.300652244,31.8994815,3
2016,106,1.012710646,31.58465627,3
2016,108,0.641479026,32.02416854,3
2016,109,0.788869857,31.8995899,3
2016,110,0.59864107,31.53047547,3
2016,111,0.635475126,31.55708613,3
2016,112,0.518697449,31.29327956,3
2016,113,0.411186793,31.24201034,3
2016,114,0.562322843,31.69761576,3
2016,115,0.642594429,31.80064162,3
2016,116,0.460918608,31.94488096,3
2016,117,0.332237498,31.934303,3
2016,118,0.538248498,31.91876108,3
2016,119,0.574232406,32.11049397,3
2016,120,0.577773596,32.64156243,3
2016,121,0.867683253,32.65449485,3
2016,122,0.944791759,32.52347253,3
2016,123,0.856831954,32.44380835,3
2016,124,1.095863216,32.8780608,3
2016,125,0.875607281,32.89343569,3
2016,126,0.755486582,33.00640543,3
2016,127,0.772290786,32.91266289,3
2016,128,0.451949068,32.7207598,3
2016,129,0.249784452,32.87985058,3
2016,130,0.436326472,32.80017149,3
2016,131,0.619267863,32.88433515,3
2016,132,0.602549187,32.7833249,3
2016,133,0.671262908,32.76222318,3
2016,134,0.292240975,33.10259936,3
2016,135,1.067028643,32.45574345,3
2016,136,0.949817648,31.5987105,3
2016,137,0.576012456,31.39995464,3
2016,138,0.346799305,32.03363555,3
2016,139,0.392478969,32.07475559,3
2016,140,0.862489995,32.49341804,3
2016,141,0.368269629,32.76160974,3
2016,144,0.367140197,32.93117433,3
2016,145,0.441797586,33.17165335,3
2016,146,0.364068794,33.19674806,3
2016,149,0.529629759,33.37679603,3
2016,150,0.391346331,33.5028817,3
2016,151,0.321060448,33.54657957,3
2016,152,0.500964478,33.8146791,3
2016,153,0.527984122,33.65084726,3
2016,154,0.490952468,33.76258971,3
2016,155,0.672283223,33.62968989,3
2016,156,0.463581129,33.60848165,3
2016,157,0.786744879,33.40497204,3
2016,158,0.59105164,33.51951397,3
2016,159,0.813099576,33.41791154,3
2016,164,0.817884838,33.30428781,3
2016,165,0.680693312,33.29194236,3
2016,166,1.051142479,33.07065562,3
2016,168,0.902094038,33.25291249,3
2016,169,0.72410001,33.09051717,3
2016,171,1.033247521,33.30560133,3
2016,172,1.156886804,33.31909485,3
2016,173,1.304222694,33.05575931,3
2016,174,1.09390754,33.50333981,3
2016,175,1.142753148,33.40499823,3
2016,176,0.777082071,33.79567617,3
2016,177,0.883187215,33.74176151,3
2016,179,0.529367805,33.86640609,3
2016,180,0.603370693,33.4788676,3
2016,194,0.705020412,34.20856946,3
2016,197,0.668156152,34.03414204,3
2016,199,0.870243412,34.01776376,3
2016,200,0.654649032,34.0966869,3
2016,201,0.813735698,34.05134388,3
2016,203,0.91464296,34.00415571,3
2016,205,0.888151434,33.90775356,3
2016,209,0.980852802,33.73837271,3
2016,210,1.16147473,34.10846003,3
2016,211,1.186051715,33.78310266,3
2016,212,1.186426384,33.88672466,3
2016,213,1.182512298,33.68207668,3
2016,214,1.27668504,33.70754009,3
2016,215,1.212482298,33.67797104,3
2016,216,1.278673892,33.80215007,3
2016,217,1.087803049,33.91992707,3
2016,218,1.005337545,33.89823547,3
2016,219,1.096790341,34.06142135,3
2016,222,0.668211764,34.19015048,3
2016,223,0.701300123,34.17185266,3
2016,224,0.908599254,33.96550021,3
2016,225,1.170306282,33.71750537,3
2016,227,1.046210888,34.17562761,3
2016,230,1.01614361,34.15582068,3
2016,231,1.053965419,34.18878389,3
2016,233,1.101292647,34.14072909,3
2016,234,1.162753937,34.19578968,3
2016,247,1.273013532,34.28106086,3
2016,248,1.215260216,34.33634017,3
2016,249,1.142978126,34.36349869,3
2016,250,1.172134593,34.28134968,3
2016,251,1.123767284,34.35758745,3
2016,255,1.324123947,34.35535649,3
2016,256,1.324097584,34.31918415,3
2016,257,1.432425418,34.54538156,3
2016,258,1.434779181,34.66482409,3
2016,259,1.396399056,34.72370958,3
2016,260,1.120756024,34.16818613,3
2016,261,1.082405553,34.15692267,3
2016,262,1.081792634,34.17921606,3
2016,263,1.060261467,34.19399739,3
2016,265,1.264300952,34.23752009,3
2016,266,1.395057875,34.45531139,3
2016,276,1.652179428,33.77381248,3
2016,279,1.547496726,33.16383495,3
2016,280,1.462320946,33.32437285,3
2016,281,1.600584613,33.51414083,3
2016,282,1.484155628,33.54384888,3
2016,283,1.54176415,33.60848176,3
2016,284,1.942654561,33.50340366,3
2016,285,1.729935012,33.52670335,3
2016,286,1.805022176,33.57333379,3
2016,287,1.721099534,33.59071784,3
2016,289,1.653641153,33.67368803,3
2016,297,1.823115789,33.83981404,3
2016,298,2.112653996,33.74819229,3
2016,299,2.15380637,33.60095097,3
2016,300,1.750294627,34.11382238,3
2016,301,1.942987486,33.94427134,3
2016,302,2.144752786,33.91770341,3
2016,305,1.722218155,33.61346374,3
2016,306,1.717622372,33.60041408,3
2016,307,1.875969715,34.53492553,3
2016,308,1.91795458,34.79873126,3
2016,309,1.7685341,34.60024114,3
2016,310,1.875438521,34.69191005,3
2016,311,2.33256462,34.57266975,3
2016,312,1.976119819,34.56599368,3
2016,313,1.91793602,34.97596906,3
2016,314,1.603306558,34.83610534,3
2016,315,2.199218673,34.94699986,3
2016,316,1.99728144,34.35553478,3
2016,317,2.233187691,34.19961961,3
2016,318,2.438172161,34.45986801,3
2016,319,2.478105687,34.44416442,3
2016,320,2.499768296,34.34660097,3
2016,322,2.581093026,34.54324055,3
2016,323,2.607566919,34.59456225,3
2016,324,2.477738737,34.86617201,3
2016,337,1.803299245,34.69984729,3
2016,338,2.52421752,34.65455641,3
2016,341,2.564765062,33.22851372,3
2016,342,2.393203829,33.63409402,3
2016,343,2.379645844,33.26230826,3
2016,344,2.403278003,33.11024053,3
2016,345,2.369182536,33.23493179,3
2016,346,2.422897379,33.01579305,3
2016,347,2.219960165,33.30804689,3
2016,348,2.237256219,32.95842655,3
2016,349,2.139746801,33.09116784,3
2016,350,2.038547451,33.00881193,3
2016,351,2.554785705,32.83255838,3
2016,354,2.370864142,32.95683151,3
2016,368,1.949055711,32.67395099,3
2016,370,1.878837547,32.75008389,3
2016,372,1.945859534,32.49101627,3
2016,373,2.09545372,32.53694156,3
2016,374,1.930970717,32.40692591,3
2016,380,2.425362918,33.3442414,3
2016,381,2.234685967,32.91102297,3
2016,382,2.240826735,32.88685579,3
2016,384,1.923647967,33.16539963,3
2016,385,2.635552111,33.45154747,3
2016,386,2.681019188,33.37688136,3
2016,387,2.849826903,33.23158866,3
2016,388,3.203749918,33.45832986,3
2016,389,2.947670485,33.34109172,3
2016,390,3.106944097,33.19674137,3
2016,391,3.34286703,32.92125074,3
2016,392,3.370527086,33.24108635,3
2016,393,3.403227411,33.42138625,3
2016,394,3.343366638,32.49487643,3
2016,395,3.694946944,32.81051214,3
2016,396,3.3812629,32.52951091,3
2016,401,2.940536548,31.77677313,3
2016,402,2.876856804,31.94587543,3
2016,403,3.192974054,32.1173735,3
2016,404,2.799608454,32.05993006,3
2016,406,2.968531325,32.42822569,3
2016,407,2.824242567,32.23600926,3
2016,409,2.853099632,32.35952902,3
2016,410,2.50595585,32.3759753,3
2016,411,2.649539691,32.43098266,3
2016,412,2.800634176,32.50980801,3
2016,417,2.858506956,33.34027407,3
2016,418,3.299012425,32.8989441,3
2016,419,3.275911467,32.80083708,3
2016,420,3.489139504,32.81420878,3
2016,421,2.776543768,32.25351804,3
2016,422,2.794343371,32.30523082,3
2016,424,2.767914284,32.30937687,3
2016,428,3.207527637,31.54338511,3
2016,429,3.59221428,31.57131267,3
2016,430,3.701117283,31.69971897,3
2016,431,3.26817858,31.3934134,3
2016,433,3.682283796,31.4199029,3
2016,436,3.421252554,31.05491203,3
2016,437,3.371386161,31.07327556,3
2016,438,3.165933759,30.93819593,3
2016,439,3.312002409,30.92938795,3
2016,440,3.139207512,30.85219228,3
2016,441,3.243339833,30.98194161,3
2016,446,3.148812289,31.49831755,3
2016,448,3.010144468,31.39921197,3
2016,449,3.223907971,31.03449825,3
2016,450,3.127368641,30.96769485,3
2016,451,3.272342017,31.1802376,3
2016,452,3.109087719,31.0956543,3
2016,455,2.357995531,31.41996293,3
2016,456,2.241668754,31.27366864,3
2016,457,2.713265996,31.37366567,3
2016,458,2.351559587,31.07364524,3
2016,459,2.512861587,31.16949457,3
2016,460,2.429698177,31.24595408,3
2016,464,2.615023139,30.90179402,3
2016,466,3.473442027,31.2274075,3
2016,467,3.285230977,30.95443406,3
2016,468,3.022174234,30.90428328,3
2016,469,2.456965062,31.09765237,3
2016,470,1.924308821,31.96384366,3
2016,471,2.014215076,32.14146061,3
2016,472,1.807455635,32.09973775,3
2016,474,1.628522844,31.5642651,3
2016,475,1.606658996,31.49419481,3
2016,476,1.504041681,31.71634206,3
2016,479,2.013501156,31.50158684,3
2016,480,2.187688483,31.37938173,3
2016,481,1.369509233,31.42487863,3
2016,482,1.587353906,31.1609981,3
2016,486,1.347901181,31.2561823,3
2016,487,1.232464995,31.05594725,3
2016,490,0.961930079,31.14544151,3
2016,491,1.135351112,31.11271162,3
2016,494,1.016475996,31.34607406,3
2016,497,0.958890286,30.72273654,3
2016,499,0.950256411,30.89784784,3
2016,500,1.023256574,30.8337442,3
2016,501,1.058191123,30.70514547,3
2016,504,0.996820063,31.11399943,3
2016,505,0.813495333,30.9314906,3
2016,506,1.958884779,32.14213046,3
2016,507,1.79580426,32.01370212,3
2016,509,1.67628016,31.69917678,3
2016,511,1.436292334,31.35335951,3
2016,513,0.934915982,30.82236908,3
2016,514,0.530021067,31.1327829,3
2016,515,0.491797984,31.09426047,3
2016,516,0.544544329,30.90939965,3
2016,518,0.420779856,30.8629269,3
2016,521,0.715234878,30.70794056,3
2016,523,0.712185922,30.54728122,3
2016,524,0.749194245,30.61674181,3
2016,526,0.542855637,30.21389806,3
2016,527,0.432774381,30.17997126,3
2016,528,0.658937919,30.17625933,3
2016,531,0.722265987,30.23369161,3
2016,532,0.616038406,30.18448976,3
2016,533,0.77122898,30.25291106,3
2016,537,0.008790387,29.76104441,3
2016,538,0.076311349,29.89196934,3
2016,539,0.143859083,29.95682391,3
2016,540,0.033168997,29.75718573,3
2016,541,0.000462824,29.82502583,3
2016,542,0.305101575,30.07197058,3
2016,543,0.454234781,30.11748244,3
2016,544,0.346510381,30.22661674,3
2016,545,0.320083876,30.12663845,3
2016,546,0.23995388,30.03657579,3
2016,547,0.409129317,30.45605382,3
2016,548,0.206605705,30.54684239,3
2016,549,0.228280996,30.53267908,3
2016,550,0.339770499,30.68003113,3
2016,551,-0.164573709,30.43117965,3
2016,552,-0.020439533,30.3256582,3
2016,553,0.516256345,31.05382933,3
2016,555,0.460489594,30.2071215,3
2016,556,0.615528853,30.36029551,3
2016,558,1.050079618,30.27196,3
2016,559,0.299679065,30.16347683,3
2016,560,0.158678834,30.07018441,3
2016,561,0.185809362,30.10075361,3
2016,562,0.15231434,30.7059021,3
2016,563,-0.057501001,30.6608013,3
2016,564,0.187108771,30.7614334,3
2016,565,-0.292784598,30.61851066,3
2016,566,-0.034917589,31.00712777,3
2016,567,-0.794600196,31.13935982,3
2016,568,-0.868028689,30.839014,3
2016,569,-0.812092784,31.05030998,3
2016,570,-0.773072829,30.72083468,3
2016,571,-1.035357672,30.64884759,3
2016,572,-0.905936346,30.68763429,3
2016,578,0.018209039,30.57147851,3
2016,579,0.088585352,30.56718454,3
2016,580,-0.284113409,30.36376265,3
2016,581,-0.381454962,30.47299985,3
2016,584,-0.26658248,30.07031271,3
2016,585,-0.22808719,30.16890804,3
2016,586,-0.593700019,30.13265497,3
2016,587,-0.393402557,30.16347135,3
2016,588,-0.531995258,30.04191908,3
2016,592,-0.795414509,30.06414106,3
2016,593,-0.774974373,30.1735288,3
2016,594,-0.868536867,30.2271763,3
2016,596,-0.883287518,30.54591408,3
2016,599,-0.086557451,30.76194509,3
2016,600,-0.843758082,30.77595471,3
2016,605,-0.14372798,30.49690549,3
2016,606,-0.056742219,30.43015447,3
2016,609,-0.526753596,30.1616106,3
2016,610,-0.856152181,30.12800796,3
2016,611,-0.846545543,29.94012071,3
2016,612,-0.889747281,30.03320439,3
2016,614,-1.008596653,29.96958225,3
2016,615,-0.715193551,29.8213971,3
2016,618,-0.802302854,29.85062903,3
2016,625,-1.303956583,30.03274031,3
2016,626,-1.224994546,30.07093985,3
2016,627,-1.304612073,29.97622833,3
2016,628,-1.228153075,30.02134622,3
2016,629,-1.433491524,29.97768952,3
2016,630,-1.199548422,29.92739315,3
2016,631,-1.283475285,29.90691193,3
2016,632,-1.122432091,29.82759401,3
2016,633,-1.199939078,29.78596235,3
2016,634,-1.1669246,29.84838472,3
2016,635,-1.165172697,30.10392909,3
2016,636,-1.161050834,30.16967561,3
2016,637,-1.206712513,30.08952167,3
2016,638,-1.211487175,29.75366165,3
2016,639,-1.324783492,29.72734869,3
2016,641,-1.3166051,29.77653243,3
2016,642,-1.236557691,29.71567489,3
2016,643,-1.281957875,29.66952765,3
2016,644,-1.339284801,29.69911173,3
2016,645,-0.839774749,29.97868285,3
2016,646,-0.788360164,29.91779707,3
2016,658,-0.910752253,31.72306614,3
2016,663,-0.084381399,32.73364895,3
2016,664,-0.101881337,32.61242605,3
2016,665,0.022258942,32.77720766,3
2016,666,0.186204492,32.75552725,3
2016,681,0.493588555,33.40323846,3
2016,683,0.411448476,33.35248963,3
2016,685,0.298779197,33.50166113,3
2016,686,0.329479064,33.47708684,3
2016,687,0.235795477,33.4579098,3
2016,688,0.25033292,33.53351966,3
2016,689,0.21337795,33.55803059,3
2016,690,0.235902527,33.59145514,3
2016,692,0.177023548,33.54943209,3
2016,693,0.242547305,33.51095822,3
2016,694,0.223461183,33.49476297,3
2016,696,0.451593591,33.29509995,3
